LAMMPS data file via write_data, version 29 Aug 2024, timestep = 7, units = real

3072 atoms
1 atom types

0.0003119005631741047 38.67615137943683 xlo xhi
0.00036015174812098597 44.65937280825188 ylo yhi
0.0002205470031343759 27.348168892996863 zlo zhi

Masses

1 195.08

Atoms # charge

1 1 -2.404113284802667e-06 0.0003119005631759819 0.00036015174812098597 0.0002205470031348966 0 0 0
2 1 9.634572682784559e-07 3.2232985363298816 0.00036015174812098597 2.27921624289373 0 0 0
3 1 9.909273148978048e-07 1.6118051996556735 0.00036015174812098597 4.558211937610971 0 0 0
1735 1 -2.094909237262965e-06 19.338231639999997 22.32986648 6.837207633501565 0 0 0
5 1 9.278277260035828e-07 0.806058568900277 1.3959542972638623 2.2792162428937304 0 0 0
6 1 9.214376969907123e-07 4.029045167085278 1.3959542972638623 4.558211937610971 0 0 0
25 1 -2.41056572385101e-06 0.0003119005631759819 2.7915484427796056 0.0002205470031348966 0 0 0
26 1 9.464095943600981e-07 3.2232985363298816 2.7915484427796056 2.27921624289373 0 0 0
27 1 9.737975542739585e-07 1.6118051996556735 2.7915484427796056 4.558211937610971 0 0 0
28 1 -2.336664897933938e-06 2.417551867992777 4.187142588295348 0.0002205470031348966 0 0 0
29 1 1.036300058043782e-06 0.806058568900277 4.187142588295348 2.27921624289373 0 0 0
30 1 1.026377965861192e-06 4.029045167085277 4.187142588295348 4.558211937610971 0 0 0
49 1 -2.223047919157339e-06 0.0003119005631759819 5.582736733811091 0.0002205470031348966 0 0 0
50 1 1.113279681365376e-06 3.2232985363298816 5.582736733811091 2.27921624289373 0 0 0
51 1 1.145214211482892e-06 1.6118051996556735 5.582736733811091 4.558211937610971 0 0 0
385 1 -2.407685659962244e-06 4.834791835422382 0.00036015174812098597 0.0002205470031348966 0 0 0
387 1 9.357678223270716e-07 6.4462851345148815 0.00036015174812098597 4.558211937610971 0 0 0
389 1 9.159541460371234e-07 5.640538503759483 1.3959542972638623 2.2792162428937304 0 0 0
1711 1 -2.33362054830738e-06 19.338231639999997 19.538678188968518 6.837207633501565 0 0 0
411 1 9.240396980012e-07 6.4462851345148815 2.791548442779606 4.558211937610971 0 0 0
413 1 1.016201533129979e-06 5.640538503759483 4.187142588295348 2.2792162428937304 0 0 0
1687 1 -2.512362186082862e-06 19.338231639999997 16.74748989793703 6.837207633501565 0 0 0
435 1 1.101065758464526e-06 6.4462851345148815 5.582736733811091 4.558211937610971 0 0 0
7 1 -2.400139221835074e-06 0.0003119005631759819 0.00036015174812098597 6.837207633501566 0 0 0
10 1 -2.395229677223942e-06 2.417551867992777 1.3959542972638628 6.837207633501566 0 0 0
31 1 -2.399060437169309e-06 0.0003119005631759819 2.7915484427796056 6.837207633501566 0 0 0
34 1 -2.281209150467589e-06 2.417551867992777 4.187142588295348 6.837207633501566 0 0 0
55 1 -2.204414872607197e-06 0.0003119005631759819 5.582736733811091 6.837207633501566 0 0 0
391 1 -2.408026022089615e-06 4.834791835422382 0.00036015174812098597 6.837207633501566 0 0 0
415 1 -2.410038669846404e-06 4.83479183542238 2.7915484427796056 6.837207633501565 0 0 0
439 1 -2.239544857701725e-06 4.83479183542238 5.582736733811091 6.837207633501566 0 0 0
386 1 1.004607846251393e-06 8.057778471189089 0.00036015174812098597 2.2792162428937304 0 0 0
388 1 -2.394004623929025e-06 7.252031802851985 1.3959542972638628 0.0002205470031348966 0 0 0
390 1 9.325157032044618e-07 8.863525101944484 1.3959542972638623 4.558211937610971 0 0 0
410 1 9.739450628140633e-07 8.057778471189089 2.7915484427796056 2.27921624289373 0 0 0
412 1 -2.305549286284181e-06 7.252031802851985 4.187142588295348 0.0002205470031348966 0 0 0
414 1 1.032375162454691e-06 8.863525101944484 4.187142588295348 4.558211937610971 0 0 0
434 1 1.143002183214004e-06 8.057778471189089 5.582736733811091 2.2792162428937304 0 0 0
769 1 -2.306516912582712e-06 9.669271770281586 0.00036015174812098597 0.0002205470031348966 0 0 0
771 1 1.051261439739826e-06 11.280765069374088 0.00036015174812098597 4.558211937610971 0 0 0
1663 1 -2.424159060786246e-06 19.338231639999997 13.956301606905546 6.837207633501565 0 0 0
773 1 9.763305383325704e-07 10.475018438618692 1.3959542972638628 2.27921624289373 0 0 0
793 1 -2.335729867117275e-06 9.669271770281586 2.7915484427796056 0.0002205470031348966 0 0 0
795 1 9.595968407313804e-07 11.280765069374088 2.7915484427796056 4.558211937610971 0 0 0
1639 1 -2.236344315481587e-06 19.338231639999997 11.16511331587406 6.837207633501565 0 0 0
797 1 1.051176800687115e-06 10.475018438618692 4.187142588295348 2.27921624289373 0 0 0
1615 1 -2.16128885983935e-06 19.338231639999997 8.373925024842574 6.837207633501565 0 0 0
819 1 1.151528600702723e-06 11.280765069374088 5.582736733811091 4.558211937610971 0 0 0
394 1 -2.477166248716911e-06 7.252031802851984 1.3959542972638623 6.837207633501566 0 0 0
418 1 -2.35915679840798e-06 7.252031802851985 4.187142588295348 6.837207633501566 0 0 0
775 1 -2.365725267808316e-06 9.669271770281586 0.00036015174812098597 6.837207633501566 0 0 0
778 1 -2.361732180648779e-06 12.086511737711191 1.3959542972638623 6.837207633501565 0 0 0
799 1 -2.396762489781379e-06 9.669271770281586 2.7915484427796056 6.837207633501566 0 0 0
802 1 -2.283901484864681e-06 12.086511737711191 4.187142588295348 6.837207633501566 0 0 0
823 1 -2.200523907668062e-06 9.669271770281586 5.582736733811091 6.837207633501566 0 0 0
770 1 1.012873176449436e-06 12.892258406048294 0.00036015174812098597 2.27921624289373 0 0 0
774 1 9.094616853916326e-07 13.698005036803693 1.3959542972638623 4.558211937610971 0 0 0
794 1 8.961933554638146e-07 12.892258406048294 2.7915484427796056 2.27921624289373 0 0 0
798 1 9.469077833917927e-07 13.698005036803693 4.187142588295348 4.558211937610971 0 0 0
818 1 1.079946536919341e-06 12.892258406048294 5.582736733811091 2.27921624289373 0 0 0
1153 1 -2.394391568849574e-06 14.503751705140795 0.00036015174812098597 0.0002205470031348966 0 0 0
1154 1 9.367096671791808e-07 17.7267383409075 0.00036015174812098597 2.27921624289373 0 0 0
1155 1 9.454039508124956e-07 16.11524500423329 0.00036015174812098597 4.558211937610971 0 0 0
1156 1 -2.494978760071709e-06 16.920991672570395 1.3959542972638628 0.0002205470031348966 0 0 0
1157 1 8.285428527085581e-07 15.309498373477897 1.3959542972638628 2.279216242893731 0 0 0
1158 1 8.641868874254e-07 18.5324849716629 1.3959542972638623 4.558211937610971 0 0 0
1177 1 -2.471399933236251e-06 14.503751705140795 2.7915484427796056 0.0002205470031348966 0 0 0
1178 1 8.294500138186778e-07 17.7267383409075 2.7915484427796056 2.2792162428937295 0 0 0
1179 1 8.197104474083616e-07 16.11524500423329 2.7915484427796056 4.558211937610971 0 0 0
1180 1 -2.423463853123975e-06 16.920991672570395 4.187142588295348 0.0002205470031348966 0 0 0
1181 1 8.690572601763313e-07 15.309498373477897 4.187142588295348 2.279216242893731 0 0 0
1182 1 9.27226652680524e-07 18.5324849716629 4.187142588295348 4.558211937610971 0 0 0
1591 1 -2.268008175369818e-06 19.338231639999997 5.582736733811091 6.837207633501565 0 0 0
1202 1 1.004973274813803e-06 17.7267383409075 5.582736733811091 2.27921624289373 0 0 0
1203 1 9.816434604001389e-07 16.11524500423329 5.582736733811091 4.558211937610971 0 0 0
1159 1 -2.315999249782874e-06 14.503751705140795 0.00036015174812098597 6.837207633501566 0 0 0
1162 1 -2.456675734313629e-06 16.920991672570395 1.3959542972638623 6.837207633501566 0 0 0
1183 1 -2.404072962515491e-06 14.503751705140795 2.7915484427796056 6.837207633501566 0 0 0
1186 1 -2.398349741895844e-06 16.920991672570395 4.187142588295348 6.837207633501566 0 0 0
1207 1 -2.243352487107941e-06 14.503751705140795 5.582736733811091 6.837207633501566 0 0 0
1567 1 -2.431859080380405e-06 19.338231639999997 2.7915484427796056 6.837207633501565 0 0 0
53 1 1.219104605126864e-06 0.8060585689002772 6.978330879326834 2.27921624289373 0 0 0
54 1 1.186465081313981e-06 4.029045167085277 6.978330879326834 4.558211937610971 0 0 0
73 1 -2.089144091464712e-06 0.0003119005631759819 8.373925024842574 0.0002205470031348966 0 0 0
74 1 1.230674174970692e-06 3.223298536329881 8.373925024842574 2.27921624289373 0 0 0
75 1 1.260296998609189e-06 1.6118051996556735 8.373925024842574 4.558211937610971 0 0 0
1543 1 -2.405597256935343e-06 19.338231639999997 0.00036015174812098597 6.837207633501565 0 0 0
77 1 1.280796519696759e-06 0.8060585689002772 9.769519170358317 2.27921624289373 0 0 0
78 1 1.234985786933984e-06 4.029045167085277 9.769519170358317 4.558211937610971 0 0 0
97 1 -2.119081219942309e-06 0.0003119005631759819 11.16511331587406 0.0002205470031348966 0 0 0
98 1 1.212691148555489e-06 3.2232985363298816 11.16511331587406 2.2792162428937304 0 0 0
99 1 1.242382306289314e-06 1.6118051996556737 11.16511331587406 4.558211937610971 0 0 0
437 1 1.176454261668514e-06 5.640538503759483 6.978330879326834 2.27921624289373 0 0 0
1353 1 1.196465836773852e-06 16.11524500423329 22.32986648 11.395199024109404 0 0 0
459 1 1.23429334858427e-06 6.4462851345148815 8.373925024842574 4.558211937610971 0 0 0
461 1 1.230141741213886e-06 5.640538503759483 9.769519170358317 2.27921624289373 0 0 0
1352 1 1.244628586492824e-06 17.7267383409075 22.32986648 9.116203329392162 0 0 0
483 1 1.230286431876115e-06 6.4462851345148815 11.16511331587406 4.558211937610971 0 0 0
58 1 -2.119529370160633e-06 2.417551867992777 6.978330879326834 6.837207633501566 0 0 0
79 1 -2.092548864192356e-06 0.0003119005631759819 8.373925024842574 6.837207633501566 0 0 0
82 1 -2.084260261499271e-06 2.417551867992777 9.769519170358318 6.837207633501566 0 0 0
103 1 -2.13352549458673e-06 0.0003119005631759819 11.16511331587406 6.837207633501566 0 0 0
463 1 -2.131758640562531e-06 4.83479183542238 8.373925024842574 6.837207633501565 0 0 0
487 1 -2.148738907067904e-06 4.83479183542238 11.16511331587406 6.837207633501566 0 0 0
436 1 -2.171413146775936e-06 7.252031802851985 6.978330879326834 0.0002205470031348966 0 0 0
438 1 1.247509670170011e-06 8.863525101944484 6.978330879326834 4.558211937610971 0 0 0
458 1 1.286618259543904e-06 8.057778471189089 8.373925024842574 2.27921624289373 0 0 0
460 1 -2.125981978358393e-06 7.252031802851985 9.769519170358318 0.0002205470031348966 0 0 0
462 1 1.356912838527957e-06 8.863525101944484 9.769519170358318 4.558211937610971 0 0 0
482 1 1.287552988206431e-06 8.057778471189089 11.16511331587406 2.2792162428937304 0 0 0
968 1 1.324318980193417e-06 12.892258406048294 22.32986648 9.116203329392162 0 0 0
821 1 1.268846068686047e-06 10.475018438618692 6.978330879326834 2.27921624289373 0 0 0
1332 1 1.068394956366125e-06 18.5324849716629 20.934272334484263 11.395199024109404 0 0 0
843 1 1.377739049610027e-06 11.280765069374088 8.373925024842574 4.558211937610971 0 0 0
1331 1 1.179422137169428e-06 15.309498373477897 20.934272334484263 9.116203329392164 0 0 0
845 1 1.392046421938575e-06 10.475018438618692 9.769519170358317 2.27921624289373 0 0 0
1329 1 9.343064499706122e-07 16.11524500423329 19.538678188968518 11.395199024109406 0 0 0
867 1 1.43382718119367e-06 11.280765069374088 11.16511331587406 4.558211937610971 0 0 0
442 1 -2.173962178511624e-06 7.252031802851985 6.978330879326834 6.837207633501566 0 0 0
466 1 -2.108934022193587e-06 7.252031802851985 9.769519170358318 6.837207633501566 0 0 0
826 1 -2.061383962949359e-06 12.086511737711191 6.978330879326834 6.837207633501566 0 0 0
847 1 -2.027097394448341e-06 9.669271770281586 8.373925024842574 6.837207633501566 0 0 0
850 1 -1.937925656066153e-06 12.086511737711191 9.769519170358318 6.837207633501566 0 0 0
871 1 -2.012851777033475e-06 9.669271770281586 11.16511331587406 6.837207633501566 0 0 0
822 1 1.1924840661523e-06 13.698005036803693 6.978330879326834 4.558211937610971 0 0 0
842 1 1.309497413060079e-06 12.892258406048294 8.373925024842574 2.27921624289373 0 0 0
846 1 1.36459096095054e-06 13.698005036803693 9.769519170358318 4.558211937610971 0 0 0
866 1 1.358971667794751e-06 12.892258406048294 11.16511331587406 2.27921624289373 0 0 0
1328 1 1.011909993346716e-06 17.7267383409075 19.538678188968518 9.116203329392162 0 0 0
1205 1 1.111932425697237e-06 15.309498373477897 6.978330879326834 2.279216242893731 0 0 0
1206 1 1.122784126596221e-06 18.5324849716629 6.978330879326834 4.558211937610971 0 0 0
1308 1 8.511050144446863e-07 18.5324849716629 18.143084043452777 11.395199024109404 0 0 0
1226 1 1.192602666559572e-06 17.7267383409075 8.373925024842574 2.27921624289373 0 0 0
1227 1 1.188601048952853e-06 16.11524500423329 8.373925024842574 4.558211937610971 0 0 0
1307 1 9.625180594566296e-07 15.309498373477897 18.143084043452777 9.116203329392164 0 0 0
1229 1 1.260087889275174e-06 15.309498373477897 9.769519170358317 2.279216242893731 0 0 0
1230 1 1.187659092294346e-06 18.5324849716629 9.769519170358318 4.558211937610971 0 0 0
1249 1 -2.110537751558172e-06 14.503751705140795 11.16511331587406 0.0002205470031348966 0 0 0
1250 1 1.176567202609835e-06 17.7267383409075 11.16511331587406 2.27921624289373 0 0 0
1251 1 1.217832505277794e-06 16.11524500423329 11.16511331587406 4.558211937610971 0 0 0
1210 1 -2.221407737146297e-06 16.920991672570395 6.978330879326834 6.837207633501566 0 0 0
1231 1 -2.060765330678949e-06 14.503751705140795 8.373925024842574 6.837207633501566 0 0 0
1234 1 -2.152267939016517e-06 16.920991672570395 9.769519170358318 6.837207633501566 0 0 0
1255 1 -2.041269300721849e-06 14.503751705140795 11.16511331587406 6.837207633501566 0 0 0
948 1 1.134831421167881e-06 13.698005036803693 20.934272334484263 11.395199024109404 0 0 0
101 1 1.181466356380001e-06 0.806058568900277 12.560707461389802 2.27921624289373 0 0 0
