LAMMPS data file via write_data, version 29 Aug 2024, timestep = 59, units = real

3072 atoms
1 atom types

-0.009054459628738068 38.684893938502384 xlo xhi
-0.010456251639547463 44.6694689081433 ylo yhi
0 60 zlo zhi

Masses

1 195.08

Atoms # charge

1 1 1.879889448413996e-07 -0.009054459628738068 -0.010456251639547463 0 0 0 0
2 1 -2.220455662293314e-06 3.21544124095465 -0.010456251639537836 2.2814745281733018 0 0 0
3 1 4.267308842217932e-06 1.6031933895541544 -0.010456251639537003 4.56005590418028 0 0 0
4 1 1.87988957178753e-07 2.4093173152544565 1.3857914096036663 0 0 0 0
5 1 -2.220455654226849e-06 0.7970694660714623 1.3857914096036734 2.281474528173298 0 0 0
6 1 4.267308838672157e-06 4.021565164437348 1.3857914096036783 4.560055904180282 0 0 0
25 1 1.879889277578428e-07 -0.009054459628738068 2.78203907084688 0 0 0 0
26 1 -2.220455634621005e-06 3.2154412409546493 2.782039070846889 2.281474528173299 0 0 0
27 1 4.267308846887807e-06 1.6031933895541548 2.7820390708468916 4.56005590418028 0 0 0
28 1 1.879889707512294e-07 2.4093173152544565 4.178286732090097 0 0 0 0
29 1 -2.220455644113412e-06 0.7970694660714615 4.1782867320901005 2.2814745281733 0 0 0
30 1 4.267308833336148e-06 4.021565164437347 4.178286732090103 4.560055904180282 0 0 0
49 1 1.879889333922247e-07 -0.009054459628738068 5.574534393333307 0 0 0 0
385 1 1.879889274941648e-07 4.8276890901376515 -0.010456251639547463 0 0 0 0
387 1 4.267308807669179e-06 6.439936939320543 -0.010456251639536403 4.560055904180283 0 0 0
389 1 -2.220455650528419e-06 5.633813015837844 1.3857914096036752 2.281474528173299 0 0 0
409 1 1.879889410805191e-07 4.8276890901376515 2.78203907084688 0 0 0 0
411 1 4.26730883495291e-06 6.4399369393205435 2.7820390708468903 4.560055904180283 0 0 0
413 1 -2.22045565547932e-06 5.633813015837844 4.1782867320901005 2.2814745281732995 0 0 0
433 1 1.879889737765872e-07 4.8276890901376515 5.574534393333307 0 0 0 0
386 1 -2.220455645574049e-06 8.052184790721038 -0.010456251639537163 2.2814745281733035 0 0 0
388 1 1.879889355432818e-07 7.24606086502085 1.3857914096036663 0 0 0 0
390 1 4.267308844264905e-06 8.858308714203735 1.3857914096036785 4.560055904180282 0 0 0
410 1 -2.220455611521427e-06 8.052184790721038 2.782039070846889 2.281474528173301 0 0 0
412 1 1.879889345302033e-07 7.24606086502085 4.178286732090097 0 0 0 0
414 1 4.267308835285977e-06 8.858308714203737 4.178286732090101 4.560055904180281 0 0 0
769 1 1.879889377082167e-07 9.66443263990404 -0.010456251639547463 0 0 0 0
771 1 4.267308808640624e-06 11.27668048908693 -0.010456251639537142 4.560055904180283 0 0 0
772 1 1.879889515443711e-07 12.082804414787242 1.3857914096036663 0 0 0 0
773 1 -2.220455646170794e-06 10.470556565604232 1.3857914096036756 2.281474528173298 0 0 0
793 1 1.879889327954798e-07 9.66443263990404 2.78203907084688 0 0 0 0
795 1 4.267308829769556e-06 11.276680489086932 2.782039070846889 4.560055904180283 0 0 0
796 1 1.879889434119875e-07 12.082804414787242 4.178286732090097 0 0 0 0
797 1 -2.220455634367735e-06 10.470556565604234 4.1782867320901 2.2814745281733 0 0 0
817 1 1.879889505174148e-07 9.66443263990404 5.574534393333307 0 0 0 0
770 1 -2.220455651066183e-06 12.888928340487428 -0.010456251639536573 2.2814745281733035 0 0 0
774 1 4.26730883256593e-06 13.695052263970124 1.3857914096036772 4.560055904180285 0 0 0
794 1 -2.220455630211338e-06 12.888928340487428 2.782039070846888 2.2814745281732995 0 0 0
798 1 4.267308840892603e-06 13.695052263970126 4.178286732090101 4.560055904180283 0 0 0
1153 1 1.879889492822917e-07 14.501176189670437 -0.010456251639547463 0 0 0 0
1154 1 -2.22045566501336e-06 17.725671890253807 -0.010456251639536712 2.2814745281733018 0 0 0
1155 1 4.267308828312388e-06 16.113424038853324 -0.010456251639536713 4.560055904180282 0 0 0
1156 1 1.87988941413586e-07 16.91954796455361 1.3857914096036663 0 0 0 0
1157 1 -2.220455656374437e-06 15.307300115370623 1.3857914096036745 2.2814745281733018 0 0 0
1158 1 4.267308850655627e-06 18.53179581373652 1.3857914096036785 4.560055904180283 0 0 0
1177 1 1.8798895305705e-07 14.501176189670437 2.78203907084688 0 0 0 0
1178 1 -2.220455646184671e-06 17.72567189025381 2.782039070846889 2.2814745281732987 0 0 0
1179 1 4.267308810215753e-06 16.113424038853324 2.7820390708468903 4.560055904180282 0 0 0
1180 1 1.879889411637858e-07 16.91954796455361 4.178286732090097 0 0 0 0
1181 1 -2.220455636147561e-06 15.307300115370623 4.1782867320901 2.281474528173302 0 0 0
1182 1 4.267308852119733e-06 18.53179581373652 4.178286732090101 4.56005590418028 0 0 0
1201 1 1.879889555966852e-07 14.501176189670437 5.574534393333307 0 0 0 0
1585 1 1.879889412748081e-07 19.337919739436817 5.574534393333307 0 0 0 0
1561 1 1.879889441752658e-07 19.337919739436817 2.78203907084688 0 0 0 0
1537 1 1.879889609118779e-07 19.337919739436817 -0.010456251639547463 0 0 0 0
50 1 -2.220455658997339e-06 3.2154412409546484 5.574534393333314 2.281474528173299 0 0 0
51 1 4.267308822011873e-06 1.6031933895541537 5.574534393333316 4.560055904180281 0 0 0
435 1 4.267308829887517e-06 6.439936939320543 5.574534393333315 4.560055904180283 0 0 0
52 1 1.879889571232418e-07 2.4093173152544565 6.970782054576528 0 0 0 0
53 1 -2.220455657037101e-06 0.79706946607146 6.970782054576528 2.281474528173298 0 0 0
